P09	1	1	Hej
P09	2	2	Tjo
P09	1	3	Jag ser en bild med olika muggar.
P09	2	4	Du kan väl beskriva hur många muggar i varje färg du ser`
P09	1	5	Jag ser totalt 15 muggar.
P09	2	6	Samma här
P09	1	7	4 röda, 3 blåa, 6 vita och 2 gula
P09	2	8	Ok, jag ser också 3 blå och 2 gula
P09	2	9	Men 7 vita och 3 röda
P09	1	10	Ok, jag rekommenderar att vi börjar från höger sida som är närmast Katie.
P09	2	11	Haha, vilket allts är min vänstra
P09	1	12	Vilken sida står Katie för dig?
P09	1	13	För mig är det Höger sida (höger hand)
P09	2	14	Men annars kan ju jag beskriva var de vita står och du var de röda står?
P09	1	15	Vi kan testa
P09	2	16	Katie är på min vänstra sida
P09	2	17	Jag ser som sagt 3 röda muggar, där två av dem är uppe i mitt högra hörn
P09	1	18	Jag förstår. jag börjar med att beskriva vad de röda finns.
P09	2	19	En av dem står på min sida, lite till höger om mitten.
P09	1	20	Du ser ingen röd i mitten?
P09	2	21	Nej!
P09	1	22	För jag ser en röd vid dig och två röda på båda mina sidor.
P09	1	23	Sedan en röd i mitten.
P09	2	24	Vänta, alltså totalt ser du 4 röda, eller hur?
P09	1	25	Ja, fyra röda.
P09	2	26	En av dem står alltså i mitten?
P09	1	27	Japp
P09	1	28	Bredvid en gul och en blå.
P09	2	29	Och en står vid mig, lite till höger om mittlinjen"
P09	1	30	Exakt
P09	1	31	Ser nästan ut som att du håller i den röda muggen.
P09	2	32	Haha ok.
P09	2	33	Var står de andra två?
P09	1	34	På min sida, en i varje hörn.
P09	1	35	Vill också tillägga att inga av mina röda muggar har ett lock.
P09	2	36	Hmmm okej. Ingen av mina har ett lock heller. Jag ser ju två röda i ditt vänstra hörn
P09	1	37	Samma sida som Katie står för dig?
P09	2	38	Nej tvärtom, den sida hon inte står på. Dvs det som blir vänster för dig
P09	2	39	
P09	1	40	Okej. Då förstår jag. || Ser du två röda bredvid varandra?
P09	2	41	Precis, en är längst ner i hörnet och en är precis nedanför den (från mitt håll sett)
P09	1	42	Så är det inte för mig. Jag har en röd mugg i varje hörn från där jag står.
P09	2	43	Precis, så då vet vi att två av muggarna står på samma plats för oss båda. Den längst ner i ditt hörn och den som står vid mig i mitten.
P09	2	44	
P09	1	45	Exakt.
P09	2	46	Och du ser en i mitten och en i ditt andra hörn som jag inte ser
P09	1	47	Exakt
P09	2	48	Ok, då gör jag markeringar där. || Sen är det en som jag ser som du inte ser, och den står precis nedanför muggen på din sida
P09	2	49	På den sida där Katie inte står.
P09	1	50	Vilka färger har muggarna som är i närheten?
P09	2	51	Den närmaste är gul, den står också precis vid bordskanten på motsatt sida från Katie
P09	1	52	Den kan jag se.
P09	2	53	Den står i princip mellan den och den röda i ditt hörn.
P09	1	54	Okej, jag gör en markering där.
P09	1	55	Du hade fler vita än mig.
P09	1	56	6 vita, 3 blåa, 4 röda, 2 gula.
P09	2	57	Ja precis, du har 6 vita och jag har 7
P09	2	58	Två av mina vita har lock och inget handtag
P09	1	59	Samma här och det finns en vit utan lock emellan.
P09	2	60	För mig ser den ut att vara nästan mellan men inte exakt
P09	1	61	Samma här, den är lite närmare den muggen som är i närmare mig själv.
P09	2	62	Ok, men det verkar som att vi ser samma muggar där. Men visst står dessa tre mer på min sida än på din?
P09	1	63	Jag tycker det ser ut som att de vita muggarna är närmare mig. Däremot har du en vit mugg på din sida, på hörnet.
P09	1	64	Andra sidan från där din röda mugg finns.
P09	2	65	Hmm okej, det låter konstigt med de vita muggarna. Från mitt håll ser de ut att nästan stå i mitten, men mer närmre mig.
P09	1	66	Intressant. För mig är det tvärtom.. För jag har en vit mugg precis vid mitten framför mig.
P09	2	67	Ok men jag kan beskriva exakt hur mina vita muggar står. Låter bra?
P09	1	68	Gör så.
P09	2	69	En står i mitt högra hörn (sidan utan Katie). Sedan står det fyra stycken muggar i en inte särskilt rak linje mellan mig och dig, utan att någon annan färg står mellan.
P09	1	70	Så är det för mig också. Jag tror vi ser samma vita muggar.
P09	2	71	Av dessa har den som står närmast mig lock.
P09	1	72	Den som är närmast dig är den som är på ditt hörn och den saknar lock. Däremot den vita muggen som är mellan en gul och blå mugg har ett lock.
P09	2	73	Sen är det två vita kvar. En har lock och en har inte det. Den som inte har lock står längst ut av dem, i princip framför Katie.
P09	2	74	Ser du den som står precis framför henne?
P09	1	75	Nej det som är framför henne är en blå mugg.
P09	2	76	Hmm, okej. Finns det inget bakom den muggen?
P09	1	77	Den blåa muggen?
P09	1	78	
P09	2	79	Precis. Ser du något bakom den?
P09	1	80	Nope
P09	2	81	Okej... då tror jag att du kan anteckna att det står en vit mugg utan lock precis framför Katie.
P09	1	82	Okej, antecknat.
P09	2	83	Ser du ingen gul mugg i mitt vänstra hörn? (Dvs närmast Katie)
P09	1	84	Den ser jag.
P09	1	85	Närheten av din röda.
P09	1	86	Vilka markeringar har du gjort ? Jag har gjort en framför Katie som är vit och en mellan den röda och gula på andra sidan.
P09	1	87	Vilken färg hade den som var mellan den gula och röda?
P09	2	88	Haha, vet inte vad du pratar om nu.
P09	1	89	Okej,|| vilka markeringar har du gjort?
P09	2	90	Jag har bara markerat två röda muggar, en i ditt Katie-hörn och en på mitten av bordet.
P09	1	91	Okej
P09	2	92	Och du har markerat en röd och en vit?
P09	1	93	Den vita är den som är framför Katie.
P09	2	94	Precis.
P09	1	95	Den kan inte jag se.
P09	1	96	Sedan ska det finnas en bredvid den röda i mitt vänstra hörn (där katie inte står9
P09	1	97	vet inte färgen på den dock.
P09	2	98	Den vi pratade om tidigare?
P09	1	99	Japp
P09	2	100	Den är röd.
P09	1	101	Okej
P09	2	102	Tror vi är klara med röda och vita.
P09	1	103	Då ska det alltså finnas 7 vita och 5 röda?
P09	2	104	Du ser 3 gula, eller hur? Var står de?
P09	1	105	jag ser två gula bara
P09	2	106	Aa, precis
P09	2	107	Aha!
P09	2	108	Då ser vi samma.
P09	1	109	Jag ser tre blåa
P09	2	110	Jag också! En nära dig, en rätt nära Katie och en lite mer mot min sida och på motsatt sida från Katie
P09	1	111	Exakt
P09	2	112	Men då har vi löst det eller?
P09	1	113	Tror det.
P09	1	114	VI säger det.
