P07	2	1	hej flannelskjortan! (som din karaktär har på sig)
P07	1	2	jaha, en flanellskjorta
P07	1	3	hej t-shirt med konstigt tryck
P07	2	4	ok, då ska vise
P07	2	5	till vänster om mig står katie
P07	2	6	framför mig står ett bord
P07	1	7	Katie står till höger om mig
P07	2	8	jag ser tre blåa muggar
P07	2	9	tre röda
P07	1	10	mhm, ett bord för mig också
P07	2	11	två gula
P07	1	12	grön gräsmatta
P07	2	13	7 vita
P07	2	14	yv av de vita muggarna ser utsom sånna man får some take away
P07	1	15	framför mig står det muggar, från bänster: röd, blå, vit och röd igen
P07	2	16	två*
P07	1	17	hm
P07	1	18	mina ser ut som stora kaffemuggar
P07	2	19	allihop?
P07	2	20	Ska vi börja med att en av oss beskriver?
P07	1	21	nej, det finns en bakom den vita mittenmuggen som ser ut som en vit kruka
P07	1	22	ja
P07	1	23	du går först
P07	2	24	ok
P07	2	25	från katies sida (dvs min bänster)
P07	2	26	Närmast mig
P07	2	27	Så står en gul mugg
P07	2	28	sen en röd
P07	2	29	sen en vit med lock, den står något närmare dig, sen en vit med handtag
P07	2	30	är du med så långt?,
P07	1	31	ja, ska vi se
P07	2	32	jag beskriver dem i rader
P07	2	33	från vänster till höger
P07	1	34	jag ser inte den som jag antar att du kallar take-away-mugg
P07	1	35	men annars ser jag de övriga
P07	2	36	ok, skriv upp den på ditt papper då, så tar vi nästa rad när du är klar
P07	1	37	jag gör ringar på prppret och numrerar dem, sedan noterar jag i kanten vad vi kallar muggen
P07	1	38	jag har givit den nummer 1
P07	1	39	nästa rad då
P07	2	40	toppen
P07	2	41	nästa rad (från vänter där katie står) börjar med en vit mugg
P07	1	42	hur ser den ut?
P07	2	43	något närmre ditt håll står en take away mugg
P07	2	44	sen en vit mugg till (en vanlig med handtag)
P07	2	45	sen en blå med handtag
P07	1	46	du, vänta lite
P07	2	47	jepp
P07	1	48	nu förstår jag vad du menar med take away, ok
P07	1	49	go on
P07	2	50	det var alla på den raden
P07	1	51	sa du att den första var av take away-typen?
P07	2	52	nä
P07	2	53	den andra
P07	1	54	mgm, hur såg dne första ut?
P07	2	55	den första är vanlig, vit
P07	1	56	ok
P07	1	57	den ser inte jag
P07	2	58	sen en vit take away
P07	1	59	jag noterar en vanlig vit på pappret med nr 2
P07	2	60	sen en vit vanlig efter take away muggen
P07	2	61	och sist en blå vanlig
P07	1	62	ja, då har vi andra raden
P07	1	63	tredje då
P07	2	64	jepp
P07	2	65	här står de lite knepigare placerade
P07	1	66	jag ser det
P07	2	67	det finns en gul mugg, ser du den? Den står på motsatta sidan om där katie står?
P07	1	68	ja, den ser jag
P07	2	69	toppen, då får den ensam bli rad 3
P07	2	70	sen rad 4
P07	1	71	ok
P07	2	72	från katies sida av bordet
P07	2	73	en blå mugg
P07	1	74	en blå mugg nästan mitt framför henne?
P07	2	75	en vit mugg, som nog står något närmare dig
P07	2	76	ja, jag skulle vilja säga att den är något närmare dig än mitten
P07	2	77	men oavsett
P07	2	78	den är blå
P07	1	79	den är blå, ja
P07	2	80	sen står som sagt en vit mugg
P07	1	81	mhm
